timestamp;id;rating;18_group;is_mi;fall_1;fall_2;fall_3;spring_1;spring_2;spring_3;is_first_time;percentile;17_group;blended;is_ml_student
2020-05-18 19:58:11;26e72efe2995eb032a25561b2bf78600;604;187;;Безопасность компьютерных систем;Высокопроизводительные вычисления;Моделирование временных рядов;Машинное обучение 2;Компьютерные сети;Системы баз данных;Да;0,632286996;;;
2020-05-18 20:03:04;a19f36ae8465cac527e8ce7b6ebf1213;541;183;;Язык SQL;Безопасность компьютерных систем;Теория баз данных;Промышленное программирование на языке Java;Компьютерные сети;Анализ данных в бизнесе;Да;0,901345291;;;
2020-05-18 20:18:51;ecc19831d7abd064f0488a9af2521920;580;186;;Язык SQL;Принятие решений в условиях риска и неопределённости;Теория баз данных;Системы баз данных;Анализ данных в бизнесе;Компьютерные сети;Да;0,739910314;;;
2020-05-18 20:21:28;2f8a48924249d2231659183d7654ed33;656;187;;Высокопроизводительные вычисления;Безопасность компьютерных систем;Statistical Learning Theory;Машинное обучение 2;Системы баз данных;Компьютерные сети;Да;0,385650224;;;
2020-05-18 20:21:47;6cd7de3774f07c65e44668cdf7e987b6;557;183;;Моделирование временных рядов;Язык SQL;Высокопроизводительные вычисления;Промышленное программирование на языке Java;Анализ данных в бизнесе;Системы баз данных;Да;0,843049327;;;TRUE
2020-05-18 20:26:39;2b0d7dd550bcca4c586cbb27d8478aa8;619;185;;Безопасность компьютерных систем;Сбор и обработка данных с помощью краудсорсинга;Матричные вычисления;Компьютерные сети;Промышленное программирование на языке Java;Анализ данных в бизнесе;Да;0,560538117;;;
2020-05-18 20:34:07;fc2c60b8004aa91bc272df84628621ff;639;183;;Язык SQL;Сбор и обработка данных с помощью краудсорсинга;Statistical Learning Theory;Системы баз данных;Машинное обучение 2;Анализ данных в бизнесе;Нет;0,461883408;;;TRUE
2020-05-18 20:47:03;bb94ed5af639819dac15574197c80da3;534;184;;Теория баз данных;Моделирование временных рядов;Принятие решений в условиях риска и неопределённости;Анализ данных в бизнесе;Численные методы;Системы баз данных;Да;0,923766816;;;
2020-05-18 20:47:29;5c49473012411a1eee72f8ea63767adf;573;183;;Язык SQL;Безопасность компьютерных систем;Теория баз данных;Промышленное программирование на языке Java;Компьютерные сети;Дискретная оптимизация;Да;0,773542601;;;
2020-05-18 20:48:03;59347ad5e9d8099a9a8fa58b841bdf05;708;184;1;Моделирование временных рядов;Теория баз данных;Принятие решений в условиях риска и неопределённости;Анализ данных в бизнесе;Численные методы;Системы баз данных;Да;0,143497758;;;
2020-05-18 20:50:49;5a6dfaade650ca8bb2d081342df303e8;549;185;;Безопасность компьютерных систем;Язык SQL;Матричные вычисления;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Машинное обучение 2;Нет;0,869955157;;;
2020-05-18 20:50:53;72e79e6a79cb4025077b371cc6e54247;551;184;;Теория баз данных;Безопасность компьютерных систем;Statistical Learning Theory;Промышленное программирование на языке Java;Анализ данных в бизнесе;Численные методы;Да;0,865470852;;;
2020-05-18 20:57:10;42df9e301b39e4295fe849aa2abdfc7c;613;181;;Высокопроизводительные вычисления;Теория баз данных;Безопасность компьютерных систем;Промышленное программирование на языке Java;Компьютерные сети;Численные методы;Нет;0,591928251;;;
2020-05-18 21:02:29;5c49473012411a1eee72f8ea63767adf;573;183;;Безопасность компьютерных систем;Язык SQL;Теория баз данных;Промышленное программирование на языке Java;Компьютерные сети;Дискретная оптимизация;Нет;0,773542601;;;
2020-05-18 21:10:54;25a3ce0eea214df2aa6d25d395d594f0;644;183;;Моделирование временных рядов;Матричные вычисления;Язык SQL;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Анализ данных в бизнесе;Да;0,439461883;;;
2020-05-18 21:12:00;be4fa2120de3397ae21eac38ff0060e3;502;187;;Безопасность компьютерных систем;Язык SQL;Матричные вычисления;Промышленное программирование на языке Java;Численные методы;Машинное обучение 2;Да;0,99103139;;;
2020-05-18 21:12:02;ffc58d371e2f52e1c7f45d49d3d629d0;659;187;;Сбор и обработка данных с помощью краудсорсинга;Матричные вычисления;Моделирование временных рядов;Системы баз данных;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Да;0,369955157;;;TRUE
2020-05-18 21:12:30;ac4e2062ca444a506991c212bd2dd872;562;187;;Безопасность компьютерных систем;Язык SQL;Матричные вычисления;Промышленное программирование на языке Java;Анализ данных в бизнесе;Численные методы;Нет;0,816143498;;;
2020-05-18 21:13:09;9c2251ef9825947b98265e4bfa887bcf;658;188;;Безопасность компьютерных систем;Матричные вычисления;Statistical Learning Theory;Дискретная оптимизация;Промышленное программирование на языке Java;Компьютерные сети;Да;0,376681614;;;
2020-05-18 21:15:02;f0db08ec702a03450390efdca4166cc2;603;185;;Язык SQL;Матричные вычисления;Сбор и обработка данных с помощью краудсорсинга;Промышленное программирование на языке Java;Дискретная оптимизация;Компьютерные сети;Нет;0,6367713;;;TRUE
2020-05-18 21:15:59;a6ce02b12540bca3cdd15757f8a2e919;597;185;;Безопасность компьютерных систем;Сбор и обработка данных с помощью краудсорсинга;Матричные вычисления;Компьютерные сети;Промышленное программирование на языке Java;Анализ данных в бизнесе;Да;0,66367713;;;
2020-05-18 21:17:02;f3cc62fabaa597e8fe0b20ac2e6f46d3;742;182;;Безопасность компьютерных систем;Язык SQL;Теория баз данных;Промышленное программирование на языке Java;Дискретная оптимизация;Компьютерные сети;Да;0,058295964;;;TRUE
2020-05-18 21:19:51;feb53dcdd28fff9dc4a981c3419fea6f;521;186;1;Безопасность компьютерных систем;Язык SQL;Сбор и обработка данных с помощью краудсорсинга;Промышленное программирование на языке Java;Анализ данных в бизнесе;Машинное обучение 2;Нет;0,968609865;;;
2020-05-18 21:24:21;876b1fbacdfe36cb2e3927aea554b1ff;660;187;1;Моделирование временных рядов;Сбор и обработка данных с помощью краудсорсинга;Теория баз данных;Анализ данных в бизнесе;Системы баз данных;Промышленное программирование на языке Java;Да;0,3632287;;;
2020-05-18 21:24:24;6ed89e424179b0510e3f7c0cb7369ad6;558;187;;Моделирование временных рядов;Матричные вычисления;Язык SQL;Анализ данных в бизнесе;Промышленное программирование на языке Java;Машинное обучение 2;Да;0,838565022;;;TRUE
2020-05-18 21:26:52;e83471de8976e4fcfccf4ef417f07192;661;187;;Сбор и обработка данных с помощью краудсорсинга;Матричные вычисления;Моделирование временных рядов;Системы баз данных;Дополнительные главы прикладной статистики;Анализ данных в бизнесе;Да;0,358744395;;;
2020-05-18 21:27:02;ffc58d371e2f52e1c7f45d49d3d629d0;659;187;;Матричные вычисления;Сбор и обработка данных с помощью краудсорсинга;Моделирование временных рядов;Системы баз данных;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Нет;0,369955157;;;TRUE
2020-05-18 21:31:55;aa21f50934a72e00bbc7e65a54ea0bcc;666;183;;Безопасность компьютерных систем;Высокопроизводительные вычисления;Матричные вычисления;Машинное обучение 2;Компьютерные сети;Дискретная оптимизация;Нет;0,331838565;;;
2020-05-18 21:34:22;f8fab519d78047712c06798c8b7fe38f;561;185;1;Теория баз данных;Моделирование временных рядов;Язык SQL;Промышленное программирование на языке Java;Машинное обучение 2;Компьютерные сети;Да;0,822869955;;;
2020-05-18 21:35:05;a69948a1730e412eab71a4d4e70791e2;663;188;;Моделирование временных рядов;Матричные вычисления;Язык SQL;Машинное обучение 2;Дополнительные главы прикладной статистики;Анализ данных в бизнесе;Да;0,349775785;;;
2020-05-18 21:36:31;2826fc94cd575c8f7b0a2416506e70e5;614;185;;Высокопроизводительные вычисления;Безопасность компьютерных систем;Теория баз данных;Дискретная оптимизация;Машинное обучение 2;Компьютерные сети;Да;0,587443946;;;
2020-05-18 21:36:53;9015b809a29fb65ce23d7addf16d770d;665;188;1;Моделирование временных рядов;Язык SQL;Матричные вычисления;Машинное обучение 2;Промышленное программирование на языке Java;Компьютерные сети;Да;0,338565022;;;
2020-05-18 21:38:00;b3e75ee2a708cef65cc2f80da894dd50;560;187;;Безопасность компьютерных систем;Моделирование временных рядов;Язык SQL;Анализ данных в бизнесе;Промышленное программирование на языке Java;Численные методы;Да;0,829596413;;;
2020-05-18 21:41:33;ea9d7e5f21ee102565b1437b26eb1144;582;183;;Язык SQL;Сбор и обработка данных с помощью краудсорсинга;Высокопроизводительные вычисления;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Анализ данных в бизнесе;Да;0,730941704;;;
2020-05-18 21:44:47;760529fb42ad1fd50071e2ceeadaaedc;570;188;;Язык SQL;Сбор и обработка данных с помощью краудсорсинга;Моделирование временных рядов;Промышленное программирование на языке Java;Машинное обучение 2;Компьютерные сети;Нет;0,784753363;;;
2020-05-18 21:45:31;b8dab0479a00af2eb75deaf54dd9a442;697;188;1;Моделирование временных рядов;Язык SQL;Сбор и обработка данных с помощью краудсорсинга;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Дискретная оптимизация;Да;0,188340807;;;
2020-05-18 21:47:06;9fa4bc4eb50e574e88b670a86781860b;600;188;;Язык SQL;Высокопроизводительные вычисления;Сбор и обработка данных с помощью краудсорсинга;Промышленное программирование на языке Java;Компьютерные сети;Машинное обучение 2;Нет;0,650224215;;;
2020-05-18 21:49:22;f8fab519d78047712c06798c8b7fe38f;561;185;1;Моделирование временных рядов;Теория баз данных;Язык SQL;Промышленное программирование на языке Java;Машинное обучение 2;Компьютерные сети;Нет;0,822869955;;;
2020-05-18 21:51:41;b6fcd3cdcbbd950b4207acb65ee12d03;737;182;;Безопасность компьютерных систем;Матричные вычисления;Язык SQL;Промышленное программирование на языке Java;Компьютерные сети;Дополнительные главы прикладной статистики;Да;0,071748879;;;TRUE
2020-05-18 21:51:53;9015b809a29fb65ce23d7addf16d770d;665;188;1;Язык SQL;Моделирование временных рядов;Матричные вычисления;Машинное обучение 2;Промышленное программирование на языке Java;Компьютерные сети;Нет;0,338565022;;;
2020-05-18 21:53:48;cabc5ea85cac3029dc2aecc4955f9cf3;686;182;;Безопасность компьютерных систем;Сбор и обработка данных с помощью краудсорсинга;Язык SQL;Дискретная оптимизация;Промышленное программирование на языке Java;Компьютерные сети;Да;0,242152466;;;TRUE
2020-05-18 21:54:54;ac2fd77f2ec0186c95f16e6721fd5998;533;184;;Безопасность компьютерных систем;Матричные вычисления;Сбор и обработка данных с помощью краудсорсинга;Системы баз данных;Компьютерные сети;Дополнительные главы прикладной статистики;Да;0,928251121;;;TRUE
2020-05-18 21:56:02;6257850b5decedd464341a5b763e3b4a;631;184;;Теория баз данных;Безопасность компьютерных систем;Моделирование временных рядов;Машинное обучение 2;Промышленное программирование на языке Java;Компьютерные сети;Да;0,497757848;;;
2020-05-18 21:57:40;7f8feb54319e52cb63ad437f4128a9d8;540;186;;Сбор и обработка данных с помощью краудсорсинга;Безопасность компьютерных систем;Язык SQL;Машинное обучение 2;Компьютерные сети;Системы баз данных;Да;0,905829596;;;
2020-05-18 21:59:29;f0f01fe07310ce6f403894eb624ac323;657;183;;Высокопроизводительные вычисления;Язык SQL;Принятие решений в условиях риска и неопределённости;Промышленное программирование на языке Java;Системы баз данных;Анализ данных в бизнесе;Нет;0,381165919;;;
2020-05-18 21:59:48;723d5f32b699c971b4095a017c883ffa;759;184;;Statistical Learning Theory;Безопасность компьютерных систем;Матричные вычисления;Дополнительные главы прикладной статистики;Дискретная оптимизация;Численные методы;Да;0,01793722;;;TRUE
2020-05-18 22:00:57;67e3336ac46b6030f7b25853154783c6;740;181;;Безопасность компьютерных систем;Высокопроизводительные вычисления;Матричные вычисления;Дискретная оптимизация;Машинное обучение 2;Системы баз данных;Да;0,067264574;;;
2020-05-18 22:05:04;1ed2386f4de225ae7aa6cfd5772d9c50;548;183;;Моделирование временных рядов;Сбор и обработка данных с помощью краудсорсинга;Матричные вычисления;Дополнительные главы прикладной статистики;Численные методы;Анализ данных в бизнесе;Да;0,874439462;;;
2020-05-18 22:08:12;00b40fe7dbfd23e5daba765244509415;542;187;;Безопасность компьютерных систем;Язык SQL;Матричные вычисления;Промышленное программирование на языке Java;Компьютерные сети;Анализ данных в бизнесе;Да;0,896860987;;;
2020-05-18 22:08:14;cfe9fd28e4cbe0b46594b21f3067e30a;553;188;;Язык SQL;Сбор и обработка данных с помощью краудсорсинга;Высокопроизводительные вычисления;Промышленное программирование на языке Java;Анализ данных в бизнесе;Системы баз данных;Да;0,856502242;;;
2020-05-18 22:09:23;f81cc449798c2d8971612dc9a749ad2a;637;186;;Высокопроизводительные вычисления;Язык SQL;Моделирование временных рядов;Компьютерные сети;Анализ данных в бизнесе;Дискретная оптимизация;Нет;0,470852018;;;
2020-05-18 22:09:59;dbcac463fe0b6294743107a9e74356c5;525;186;;Сбор и обработка данных с помощью краудсорсинга;Безопасность компьютерных систем;Моделирование временных рядов;Машинное обучение 2;Компьютерные сети;Промышленное программирование на языке Java;Нет;0,955156951;;;
2020-05-18 22:15:34;68f1b5165e9e310fcf920fb903117061;638;188;1;Моделирование временных рядов;Сбор и обработка данных с помощью краудсорсинга;Язык SQL;Промышленное программирование на языке Java;Анализ данных в бизнесе;Компьютерные сети;Да;0,466367713;;;
2020-05-18 22:15:41;b4f1f195bd1bc63490a7bc42275a71cd;536;187;;Высокопроизводительные вычисления;Безопасность компьютерных систем;Язык SQL;Компьютерные сети;Промышленное программирование на языке Java;Дискретная оптимизация;Да;0,919282511;;;
2020-05-18 22:17:11;54b211907aac0ebbb8f853ab1fc4eecb;676;185;;Сбор и обработка данных с помощью краудсорсинга;Безопасность компьютерных систем;Statistical Learning Theory;Машинное обучение 2;Системы баз данных;Промышленное программирование на языке Java;Да;0,286995516;;;
2020-05-18 22:20:36;c7544f6c00a5164efdef675410d62e94;586;183;;Язык SQL;Теория баз данных;Безопасность компьютерных систем;Промышленное программирование на языке Java;Дискретная оптимизация;Компьютерные сети;Да;0,713004484;;;
2020-05-18 22:24:55;f2ed8115db45ef795ced2701fa86515d;574;187;;Безопасность компьютерных систем;Высокопроизводительные вычисления;Statistical Learning Theory;Компьютерные сети;Системы баз данных;Машинное обучение 2;Да;0,766816143;;;
2020-05-18 22:29:14;40b18d40197e3db66312a026e06b8ff1;515;188;;Безопасность компьютерных систем;Язык SQL;Сбор и обработка данных с помощью краудсорсинга;Промышленное программирование на языке Java;Компьютерные сети;Анализ данных в бизнесе;Нет;0,986547085;;;
2020-05-18 22:32:20;851497aadac83e844753bb3b2163c79b;654;183;;Безопасность компьютерных систем;Высокопроизводительные вычисления;Язык SQL;Промышленное программирование на языке Java;Компьютерные сети;Системы баз данных;Да;0,394618834;;;
2020-05-18 22:35:46;ddea5295ac96e74f05982e47c7ab4ff4;607;185;;Моделирование временных рядов;Безопасность компьютерных систем;Сбор и обработка данных с помощью краудсорсинга;Промышленное программирование на языке Java;Машинное обучение 2;Анализ данных в бизнесе;Да;0,618834081;;;
2020-05-18 22:36:18;227347077a7d1d0544ddf5643b97cf8c;633;185;;Безопасность компьютерных систем;Сбор и обработка данных с помощью краудсорсинга;Матричные вычисления;Машинное обучение 2;Промышленное программирование на языке Java;Системы баз данных;Да;0,488789238;;;
2020-05-18 22:36:34;8aa0f1b7331b49464174b02cd693be52;567;187;;Язык SQL;Безопасность компьютерных систем;Теория баз данных;Компьютерные сети;Промышленное программирование на языке Java;Системы баз данных;Да;0,795964126;;;
2020-05-18 22:48:13;73fc0f1b300e6e49167b5f771586fe20;643;183;;Высокопроизводительные вычисления;Безопасность компьютерных систем;Язык SQL;Промышленное программирование на языке Java;Компьютерные сети;Системы баз данных;Да;0,443946188;;;
2020-05-18 22:51:34;8aa0f1b7331b49464174b02cd693be52;567;187;;Безопасность компьютерных систем;Язык SQL;Теория баз данных;Компьютерные сети;Промышленное программирование на языке Java;Системы баз данных;Нет;0,795964126;;;
2020-05-18 22:52:22;5d9b916c90c54a5cba29b2618a029e66;687;186;;Сбор и обработка данных с помощью краудсорсинга;Матричные вычисления;Безопасность компьютерных систем;Промышленное программирование на языке Java;Компьютерные сети;Дополнительные главы прикладной статистики;Да;0,237668161;;;TRUE
2020-05-18 22:56:28;6388c7920a7d454d2db81430f1f231c4;599;183;;Безопасность компьютерных систем;Матричные вычисления;Моделирование временных рядов;Промышленное программирование на языке Java;Компьютерные сети;Дискретная оптимизация;Да;0,65470852;;;
2020-05-18 23:01:03;abceddfa2fc4eae8cff4a4e712abb3fb;664;183;;Моделирование временных рядов;Принятие решений в условиях риска и неопределённости;Statistical Learning Theory;Машинное обучение 2;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Да;0,34529148;;;TRUE
2020-05-18 23:02:55;6541d659f05e45043d1b65e98e16a718;681;182;;Безопасность компьютерных систем;Матричные вычисления;Язык SQL;Компьютерные сети;Промышленное программирование на языке Java;Дискретная оптимизация;Да;0,264573991;;;TRUE
2020-05-18 23:07:28;45bb9abd8d10c9b079317e6807b53ea9;677;183;;Высокопроизводительные вычисления;Язык SQL;Безопасность компьютерных систем;Компьютерные сети;Промышленное программирование на языке Java;Системы баз данных;Да;0,282511211;;;
2020-05-18 23:09:34;5a66e3b77559d14dd20fc4df99671688;564;183;;Язык SQL;Высокопроизводительные вычисления;Теория баз данных;Компьютерные сети;Промышленное программирование на языке Java;Дискретная оптимизация;Да;0,807174888;;;
2020-05-18 23:10:18;8a1162ce3c94d8974210a24f4b4f5f74;707;182;;Сбор и обработка данных с помощью краудсорсинга;Язык SQL;Безопасность компьютерных систем;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Анализ данных в бизнесе;Да;0,147982063;;;TRUE
2020-05-18 23:10:31;3d67beeab64f7fe112a8d9e41efbe916;705;183;;Безопасность компьютерных систем;Сбор и обработка данных с помощью краудсорсинга;Язык SQL;Промышленное программирование на языке Java;Компьютерные сети;Дискретная оптимизация;Да;0,156950673;;;TRUE
2020-05-18 23:11:05;813663487952e66e7c39d29b0931206d;585;183;;Язык SQL;Высокопроизводительные вычисления;Теория баз данных;Компьютерные сети;Промышленное программирование на языке Java;Дискретная оптимизация;Да;0,717488789;;;
2020-05-18 23:20:28;86c24daaa62246142d46ee58534a65e0;530;184;;Моделирование временных рядов;Сбор и обработка данных с помощью краудсорсинга;Теория баз данных;Анализ данных в бизнесе;Численные методы;Системы баз данных;Да;0,939461883;;;
2020-05-18 23:22:00;1c91e6c5375cf4a1cba48bdca79f7a78;714;186;;Сбор и обработка данных с помощью краудсорсинга;Язык SQL;Матричные вычисления;Промышленное программирование на языке Java;Дополнительные главы прикладной статистики;Анализ данных в бизнесе;Да;0,130044843;;;TRUE
2020-05-18 23:25:19;a1184a8dbbf9a7418b634339bed7e9b1;629;183;;Сбор и обработка данных с помощью краудсорсинга;Язык SQL;Безопасность компьютерных систем;Компьютерные сети;Промышленное программирование на языке Java;Системы баз данных;Нет;0,506726457;;;
2020-05-18 23:30:27;7bf79897c5645954846e2e03ec803887;653;186;;Безопасность компьютерных систем;Язык SQL;Сбор и обработка данных с помощью краудсорсинга;Дискретная оптимизация;Компьютерные сети;Промышленное программирование на языке Java;Да;0,399103139;;;TRUE
2020-05-18 23:31:34;7e844607673355cefa63252f558b69cb;674;181;;Безопасность компьютерных систем;Высокопроизводительные вычисления;Теория баз данных;Компьютерные сети;Системы баз данных;Промышленное программирование на языке Java;Да;0,295964126;;;TRUE
